series,episode,mean,std
peak:lambda_quality_critical,209,2.265079,0.075931
peak:lambda_quality_critical,210,2.319746,0.095180
peak:lambda_quality_critical,211,2.357746,0.095180
peak:lambda_quality_critical,212,2.399079,0.115018
peak:lambda_quality_critical,213,2.432635,0.131309
peak:lambda_quality_critical,214,2.483968,0.150961
peak:lambda_quality_critical,215,2.517524,0.145332
peak:lambda_quality_critical,216,2.539690,0.136788
peak:lambda_quality_critical,217,2.577690,0.149323
peak:lambda_quality_critical,218,2.622357,0.142132
peak:lambda_quality_critical,219,2.651468,0.143378
peak:lambda_quality_critical,220,2.676135,0.125878
peak:lambda_quality_critical,221,2.704968,0.141191
peak:lambda_quality_critical,222,2.766302,0.128986
peak:lambda_quality_critical,223,2.817635,0.113349
peak:lambda_quality_critical,224,2.848968,0.117689
peak:lambda_quality_critical,225,2.877802,0.128221
peak:lambda_quality_critical,226,2.910246,0.131185
peak:lambda_quality_critical,227,2.942320,0.138116
peak:lambda_quality_critical,228,2.980320,0.146201
peak:lambda_quality_critical,229,2.999061,0.145273
peak:lambda_quality_critical,230,3.045156,0.118546
peak:lambda_quality_critical,231,3.073897,0.125762
peak:lambda_quality_critical,232,3.105230,0.134234
peak:lambda_quality_critical,233,3.143230,0.134234
peak:lambda_quality_critical,234,3.181230,0.134234
peak:lambda_quality_critical,235,3.225897,0.109459
peak:lambda_quality_critical,236,3.255008,0.111983
peak:lambda_quality_critical,237,3.283008,0.103818
peak:lambda_quality_critical,238,3.321008,0.103818
peak:lambda_quality_critical,239,3.345675,0.103979
peak:lambda_quality_critical,240,3.383675,0.103979
peak:lambda_quality_critical,241,3.441675,0.128572
peak:lambda_quality_critical,242,3.471526,0.133580
peak:lambda_quality_critical,243,3.513971,0.132503
peak:lambda_quality_critical,244,3.551971,0.140530
peak:lambda_quality_critical,245,3.585526,0.150984
peak:lambda_quality_critical,246,3.620193,0.147120
peak:lambda_quality_critical,247,3.658193,0.138286
peak:lambda_quality_critical,248,3.685082,0.143937
peak:lambda_quality_critical,249,3.705939,0.147339
peak:lambda_quality_critical,250,3.733939,0.160228
peak:lambda_quality_critical,251,3.775272,0.155438
peak:lambda_quality_critical,252,3.826606,0.147232
peak:lambda_quality_critical,253,3.847939,0.147339
peak:lambda_quality_critical,254,3.895939,0.167647
peak:lambda_quality_critical,255,3.943463,0.152174
peak:lambda_quality_critical,256,3.999241,0.162198
peak:lambda_quality_critical,257,4.027241,0.162773
peak:lambda_quality_critical,258,4.035241,0.167569
peak:lambda_quality_critical,259,4.062765,0.162221
peak:lambda_quality_critical,260,4.094733,0.164652
peak:lambda_quality_critical,261,4.130511,0.175239
peak:lambda_quality_critical,262,4.155177,0.169796
peak:lambda_quality_critical,263,4.192066,0.187496
peak:lambda_quality_critical,264,4.227844,0.190250
peak:lambda_quality_critical,265,4.269177,0.186483
peak:lambda_quality_critical,266,4.313844,0.186125
peak:lambda_quality_critical,267,4.362955,0.202990
peak:lambda_quality_critical,268,4.390955,0.215813
peak:lambda_quality_critical,269,4.432288,0.215383
peak:lambda_quality_critical,270,4.476955,0.233830
peak:lambda_quality_critical,271,4.528288,0.219474
peak:lambda_quality_critical,272,4.572955,0.249976
peak:lambda_quality_critical,273,4.612066,0.256822
peak:lambda_quality_critical,274,4.647566,0.270922
peak:lambda_quality_critical,275,4.671122,0.263549
peak:lambda_quality_critical,276,4.699122,0.255456
peak:lambda_quality_critical,277,4.740455,0.266339
peak:lambda_quality_critical,278,4.781788,0.262485
peak:lambda_quality_critical,279,4.816455,0.274475
peak:lambda_quality_critical,280,4.853344,0.287529
peak:lambda_quality_critical,281,4.882455,0.292717
peak:lambda_quality_critical,282,4.916011,0.290046
peak:lambda_quality_critical,283,4.941788,0.302182
peak:lambda_quality_critical,284,4.975344,0.298672
peak:lambda_quality_critical,285,5.000011,0.311855
peak:lambda_quality_critical,286,5.031344,0.310532
peak:lambda_quality_critical,287,5.049344,0.314412
peak:lambda_quality_critical,288,5.074011,0.306367
peak:lambda_quality_critical,289,5.102011,0.307156
peak:lambda_quality_critical,290,5.142233,0.318549
peak:lambda_quality_critical,291,5.190233,0.309191
peak:lambda_quality_critical,292,5.230455,0.321005
peak:lambda_quality_critical,293,5.257979,0.326861
peak:lambda_quality_critical,294,5.302646,0.317083
peak:lambda_quality_critical,295,5.335090,0.314971
peak:lambda_quality_critical,296,5.377164,0.299041
peak:lambda_quality_critical,297,5.426275,0.308715
peak:lambda_quality_critical,298,5.457608,0.290102
peak:lambda_quality_critical,299,5.501164,0.292856
peak:lambda_quality_critical,300,5.549164,0.300907
peak:lambda_quality_critical,301,5.600497,0.308243
peak:lambda_quality_critical,302,5.648497,0.300073
peak:lambda_quality_critical,303,5.686497,0.311380
peak:lambda_quality_critical,304,5.705331,0.324232
peak:lambda_quality_critical,305,5.743331,0.308544
peak:lambda_quality_critical,306,5.774664,0.311358
peak:lambda_quality_critical,307,5.818854,0.296418
peak:lambda_quality_critical,308,5.870188,0.302349
peak:lambda_quality_critical,309,5.908188,0.289969
peak:lambda_quality_critical,310,5.943966,0.290969
peak:lambda_quality_critical,311,5.981966,0.277108
peak:lambda_quality_critical,312,6.023669,0.300310
peak:lambda_quality_critical,313,6.070558,0.322082
peak:lambda_quality_critical,314,6.125225,0.312406
peak:lambda_quality_critical,315,6.161003,0.313470
peak:lambda_quality_critical,316,6.209003,0.312167
peak:lambda_quality_critical,317,6.247003,0.317634
peak:lambda_quality_critical,318,6.281669,0.322762
peak:lambda_quality_critical,319,6.314114,0.311593
peak:lambda_quality_critical,320,6.365447,0.320827
peak:lambda_quality_critical,321,6.410114,0.311593
peak:lambda_quality_critical,322,6.454780,0.313335
peak:lambda_quality_critical,323,6.500558,0.322879
peak:lambda_quality_critical,324,6.536336,0.324024
peak:lambda_quality_critical,325,6.558780,0.330244
peak:lambda_quality_critical,326,6.581225,0.327964
peak:lambda_quality_critical,327,6.618114,0.311192
peak:lambda_quality_critical,328,6.659447,0.300769
peak:lambda_quality_critical,329,6.704114,0.325195
peak:lambda_quality_critical,330,6.728780,0.327001
peak:lambda_quality_critical,331,6.780114,0.302646
peak:lambda_quality_critical,332,6.803669,0.307264
peak:lambda_quality_critical,333,6.841669,0.292643
peak:lambda_quality_critical,334,6.877447,0.294090
peak:lambda_quality_critical,335,6.913225,0.295564
peak:lambda_quality_critical,336,6.967892,0.291821
peak:lambda_quality_critical,337,7.005892,0.277106
peak:lambda_quality_critical,338,7.053892,0.262993
peak:lambda_quality_critical,339,7.073003,0.271114
peak:lambda_quality_critical,340,7.108780,0.272648
peak:lambda_quality_critical,341,7.132336,0.268807
peak:lambda_quality_critical,342,7.183669,0.273856
peak:lambda_quality_critical,343,7.205743,0.272809
peak:lambda_quality_critical,344,7.243743,0.272809
peak:lambda_quality_critical,345,7.285077,0.270783
peak:lambda_quality_critical,346,7.307521,0.264629
peak:lambda_quality_critical,347,7.345521,0.251097
peak:lambda_quality_critical,348,7.393892,0.256994
peak:lambda_quality_critical,349,7.445225,0.262019
peak:lambda_quality_critical,350,7.496558,0.281378
peak:lambda_quality_critical,351,7.541225,0.290778
peak:lambda_quality_critical,352,7.562558,0.295478
peak:lambda_quality_critical,353,7.610558,0.275595
peak:lambda_quality_critical,354,7.636812,0.259123
peak:lambda_quality_critical,355,7.655479,0.247325
peak:lambda_quality_critical,356,7.678590,0.231763
peak:lambda_quality_critical,357,7.703923,0.214226
peak:lambda_quality_critical,358,7.720368,0.204164
peak:lambda_quality_critical,359,7.735701,0.194794
peak:lambda_quality_critical,360,7.761034,0.175328
peak:lambda_quality_critical,361,7.786368,0.158136
peak:lambda_quality_critical,362,7.800312,0.146294
peak:lambda_quality_critical,363,7.828979,0.125669
peak:lambda_quality_critical,364,7.857646,0.107688
peak:lambda_quality_critical,365,7.882979,0.091166
peak:lambda_quality_critical,366,7.904503,0.080018
peak:lambda_quality_critical,367,7.916503,0.068517
peak:lambda_quality_critical,368,7.955169,0.036671
peak:lambda_quality_critical,369,7.983836,0.018348
peak:lambda_quality_critical,370,7.998725,0.001803
peak:lambda_quality_critical,371,8.000000,0.000000
peak:lambda_quality_critical,372,8.000000,0.000000
peak:lambda_quality_critical,373,8.000000,0.000000
peak:lambda_quality_critical,374,8.000000,0.000000
peak:lambda_quality_critical,375,8.000000,0.000000
peak:lambda_quality_critical,376,8.000000,0.000000
peak:lambda_quality_critical,377,8.000000,0.000000
peak:lambda_quality_critical,378,7.999333,0.000943
peak:lambda_quality_critical,379,8.000000,0.000000
peak:lambda_quality_critical,380,8.000000,0.000000
peak:lambda_quality_critical,381,8.000000,0.000000
peak:lambda_quality_critical,382,8.000000,0.000000
peak:lambda_quality_critical,383,8.000000,0.000000
peak:lambda_quality_critical,384,8.000000,0.000000
peak:lambda_quality_critical,385,8.000000,0.000000
peak:lambda_quality_critical,386,8.000000,0.000000
peak:lambda_quality_critical,387,8.000000,0.000000
peak:lambda_quality_critical,388,8.000000,0.000000
peak:lambda_quality_critical,389,8.000000,0.000000
peak:lambda_quality_critical,390,8.000000,0.000000
peak:lambda_quality_critical,391,8.000000,0.000000
peak:lambda_quality_critical,392,8.000000,0.000000
peak:lambda_quality_critical,393,8.000000,0.000000
peak:lambda_quality_critical,394,8.000000,0.000000
peak:lambda_quality_critical,395,8.000000,0.000000
peak:lambda_quality_critical,396,7.999333,0.000943
peak:lambda_quality_critical,397,8.000000,0.000000
peak:lambda_quality_critical,398,8.000000,0.000000
peak:lambda_quality_critical,399,8.000000,0.000000
peak:lambda_quality_critical,400,8.000000,0.000000
peak:lambda_quality_critical,401,8.000000,0.000000
peak:lambda_quality_critical,402,8.000000,0.000000
peak:lambda_quality_critical,403,8.000000,0.000000
peak:lambda_quality_critical,404,8.000000,0.000000
peak:lambda_quality_critical,405,8.000000,0.000000
peak:lambda_quality_critical,406,8.000000,0.000000
peak:lambda_quality_critical,407,7.999333,0.000943
peak:lambda_quality_critical,408,8.000000,0.000000
peak:lambda_quality_critical,409,8.000000,0.000000
peak:lambda_quality_critical,410,8.000000,0.000000
peak:lambda_quality_critical,411,8.000000,0.000000
peak:lambda_quality_critical,412,8.000000,0.000000
peak:lambda_quality_critical,413,8.000000,0.000000
peak:lambda_quality_critical,414,8.000000,0.000000
peak:lambda_quality_critical,415,8.000000,0.000000
peak:lambda_quality_critical,416,8.000000,0.000000
peak:lambda_quality_critical,417,8.000000,0.000000
peak:lambda_quality_critical,418,8.000000,0.000000
peak:lambda_quality_critical,419,8.000000,0.000000
peak:lambda_quality_critical,420,8.000000,0.000000
peak:lambda_quality_critical,421,8.000000,0.000000
peak:lambda_quality_critical,422,8.000000,0.000000
peak:lambda_quality_critical,423,7.999333,0.000943
peak:lambda_quality_critical,424,8.000000,0.000000
peak:lambda_quality_critical,425,8.000000,0.000000
peak:lambda_quality_critical,426,8.000000,0.000000
peak:lambda_quality_critical,427,8.000000,0.000000
peak:lambda_quality_critical,428,8.000000,0.000000
peak:lambda_quality_critical,429,8.000000,0.000000
peak:lambda_quality_critical,430,8.000000,0.000000
peak:lambda_quality_critical,431,8.000000,0.000000
peak:lambda_quality_critical,432,8.000000,0.000000
peak:lambda_quality_critical,433,8.000000,0.000000
peak:lambda_quality_critical,434,8.000000,0.000000
peak:lambda_quality_critical,435,8.000000,0.000000
peak:lambda_quality_critical,436,8.000000,0.000000
peak:lambda_quality_critical,437,8.000000,0.000000
peak:lambda_quality_critical,438,8.000000,0.000000
peak:lambda_quality_critical,439,7.999333,0.000943
peak:lambda_quality_critical,440,8.000000,0.000000
peak:lambda_quality_critical,441,8.000000,0.000000
peak:lambda_quality_critical,442,8.000000,0.000000
peak:lambda_quality_critical,443,8.000000,0.000000
peak:lambda_quality_critical,444,8.000000,0.000000
peak:lambda_quality_critical,445,8.000000,0.000000
peak:lambda_quality_critical,446,8.000000,0.000000
peak:lambda_quality_critical,447,8.000000,0.000000
peak:lambda_quality_critical,448,8.000000,0.000000
peak:lambda_quality_critical,449,8.000000,0.000000
peak:lambda_quality_critical,450,8.000000,0.000000
peak:lambda_quality_critical,451,8.000000,0.000000
peak:lambda_quality_critical,452,8.000000,0.000000
peak:lambda_quality_critical,453,8.000000,0.000000
peak:lambda_quality_critical,454,8.000000,0.000000
peak:lambda_quality_critical,455,8.000000,0.000000
peak:lambda_quality_critical,456,8.000000,0.000000
peak:lambda_quality_critical,457,8.000000,0.000000
peak:lambda_quality_critical,458,8.000000,0.000000
peak:lambda_quality_critical,459,8.000000,0.000000
peak:lambda_quality_critical,460,8.000000,0.000000
peak:lambda_quality_critical,461,8.000000,0.000000
peak:lambda_quality_critical,462,8.000000,0.000000
peak:lambda_quality_critical,463,8.000000,0.000000
peak:lambda_quality_critical,464,8.000000,0.000000
peak:lambda_quality_critical,465,8.000000,0.000000
peak:lambda_quality_critical,466,8.000000,0.000000
peak:lambda_quality_critical,467,8.000000,0.000000
peak:lambda_quality_critical,468,8.000000,0.000000
peak:lambda_quality_critical,469,8.000000,0.000000
peak:lambda_quality_critical,470,8.000000,0.000000
peak:lambda_quality_critical,471,8.000000,0.000000
peak:lambda_quality_critical,472,8.000000,0.000000
peak:lambda_quality_critical,473,8.000000,0.000000
peak:lambda_quality_critical,474,8.000000,0.000000
peak:lambda_quality_critical,475,8.000000,0.000000
peak:lambda_quality_critical,476,8.000000,0.000000
peak:lambda_quality_critical,477,8.000000,0.000000
peak:lambda_quality_critical,478,8.000000,0.000000
peak:lambda_quality_critical,479,8.000000,0.000000
peak:lambda_quality_critical,480,8.000000,0.000000
peak:lambda_quality_critical,481,8.000000,0.000000
peak:lambda_quality_critical,482,8.000000,0.000000
peak:lambda_quality_critical,483,8.000000,0.000000
peak:lambda_quality_critical,484,7.999333,0.000943
peak:lambda_quality_critical,485,7.999333,0.000943
peak:lambda_quality_critical,486,7.999333,0.000943
peak:lambda_quality_critical,487,8.000000,0.000000
peak:lambda_quality_critical,488,8.000000,0.000000
peak:lambda_quality_critical,489,8.000000,0.000000
peak:lambda_quality_critical,490,8.000000,0.000000
peak:lambda_quality_critical,491,8.000000,0.000000
peak:lambda_quality_critical,492,8.000000,0.000000
peak:lambda_quality_critical,493,8.000000,0.000000
peak:lambda_quality_critical,494,8.000000,0.000000
peak:lambda_quality_critical,495,8.000000,0.000000
peak:lambda_quality_critical,496,8.000000,0.000000
peak:lambda_quality_critical,497,7.999333,0.000943
peak:lambda_quality_critical,498,8.000000,0.000000
peak:lambda_quality_critical,499,8.000000,0.000000
peak:lambda_conflict,0,0.000000,0.000000
peak:lambda_conflict,1,0.000000,0.000000
peak:lambda_conflict,2,0.000000,0.000000
peak:lambda_conflict,3,0.000000,0.000000
peak:lambda_conflict,4,0.000000,0.000000
peak:lambda_conflict,5,0.000000,0.000000
peak:lambda_conflict,6,0.000000,0.000000
peak:lambda_conflict,7,0.000000,0.000000
peak:lambda_conflict,8,0.000000,0.000000
peak:lambda_conflict,9,0.000000,0.000000
peak:lambda_conflict,10,0.000000,0.000000
peak:lambda_conflict,11,0.000000,0.000000
peak:lambda_conflict,12,0.000000,0.000000
peak:lambda_conflict,13,0.000000,0.000000
peak:lambda_conflict,14,0.000000,0.000000
peak:lambda_conflict,15,0.000000,0.000000
peak:lambda_conflict,16,0.000000,0.000000
peak:lambda_conflict,17,0.000000,0.000000
peak:lambda_conflict,18,0.000000,0.000000
peak:lambda_conflict,19,0.000000,0.000000
peak:lambda_conflict,20,0.000000,0.000000
peak:lambda_conflict,21,0.000000,0.000000
peak:lambda_conflict,22,0.000000,0.000000
peak:lambda_conflict,23,0.000000,0.000000
peak:lambda_conflict,24,0.000000,0.000000
peak:lambda_conflict,25,0.000000,0.000000
peak:lambda_conflict,26,0.000000,0.000000
peak:lambda_conflict,27,0.000000,0.000000
peak:lambda_conflict,28,0.000000,0.000000
peak:lambda_conflict,29,0.000000,0.000000
peak:lambda_conflict,30,0.000000,0.000000
peak:lambda_conflict,31,0.000000,0.000000
peak:lambda_conflict,32,0.000000,0.000000
peak:lambda_conflict,33,0.000000,0.000000
peak:lambda_conflict,34,0.000000,0.000000
peak:lambda_conflict,35,0.000000,0.000000
peak:lambda_conflict,36,0.000000,0.000000
peak:lambda_conflict,37,0.000000,0.000000
