scenario,seed,step,task_id,semantic_path,feasible,deadline_feasible,semantic_feasible,energy_feasible,utm_feasible,joint_feasible,resource_feasible,accuracy_lcb,accuracy_mean,quality_gap,payload_kb,delay_s,energy_j,deadline_slack_s,tx_delay_s,queue_delay_s,infer_delay_s,load_delay_s,arrival_delay_s,bottleneck_type,required_deadline_reduction_s,required_rate_mbps,required_bandwidth_hz,edge_queue_pressure,model_cache_hit,cache_eligible,utm_constraint_violation,utm_conflict_violation,service_level
low_snr_blockage,2,2,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.160471,79.61,3.1395290000000005,0.0,0.100471,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.13886388500000002,1,0,0,0,0
low_snr_blockage,2,2,0000313_06401_d_0000468_13,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,32.633439,4396.835239,-29.333439000000002,3.183216,0.100471,0.272,0.04,28.827751,semantic_quality,29.333439000000002,8237223.999999999,2020451169811320.5,0.13886388500000002,1,0,0,0,1
low_snr_blockage,2,2,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,147.491386,4683.252742,-144.191386,115.518052,0.100471,2.255111,0.38,28.827751,semantic_quality,144.191386,298926607.99999994,7.332162083018866e+16,0.13886388500000002,0,0,0,0,2
low_snr_blockage,2,2,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.13886388500000002,1,0,0,0,0
low_snr_blockage,2,2,0000313_06401_d_0000468_13,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,32.633439,4396.835239,-29.333439000000002,3.183216,0.100471,0.272,0.04,28.827751,semantic_quality,29.333439000000002,8237223.999999999,2020451169811320.5,0.13886388500000002,1,0,0,0,1
low_snr_blockage,2,3,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.133951,79.61,2.166049,0.0,0.073951,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.10076152525000001,1,0,0,0,0
low_snr_blockage,2,3,0000313_06401_d_0000468_13,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,33.514018,4397.742338,-31.214018,4.090315,0.073951,0.272,0.04,28.827751,semantic_quality,31.214018,8237223.999999999,2596603103782735.0,0.10076152525000001,1,0,0,0,1
low_snr_blockage,2,3,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,180.383228,4716.171104,-178.083228,148.436414,0.073951,2.255111,0.38,28.827751,semantic_quality,178.083228,298926607.99999994,9.423001707080502e+16,0.10076152525000001,0,0,0,0,2
low_snr_blockage,2,3,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,2.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.10076152525000001,1,0,0,0,0
low_snr_blockage,2,3,0000313_06401_d_0000468_13,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,33.514018,4397.742338,-31.214018,4.090315,0.073951,0.272,0.04,28.827751,semantic_quality,31.214018,8237223.999999999,2596603103782735.0,0.10076152525000001,1,0,0,0,1
low_snr_blockage,2,4,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.116713,79.61,1.1832870000000002,0.0,0.056713,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.0759949914125,1,0,0,0,0
low_snr_blockage,2,4,0000313_06401_d_0000468_13,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,31.913407,4396.158966,-30.613407,2.506942,0.056713,0.272,0.04,28.827751,semantic_quality,30.613407,8237223.999999999,1591142823179791.8,0.0759949914125,1,0,0,0,1
low_snr_blockage,2,4,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,122.905833,4658.710947,-121.605833,90.976257,0.056713,2.255111,0.38,28.827751,semantic_quality,121.605833,298926607.99999994,5.7742138246656744e+16,0.0759949914125,0,0,0,0,2
low_snr_blockage,2,4,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,1.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.0759949914125,1,0,0,0,0
low_snr_blockage,2,4,0000313_06401_d_0000468_13,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,31.913407,4396.158966,-30.613407,2.506942,0.056713,0.272,0.04,28.827751,semantic_quality,30.613407,8237223.999999999,1591142823179791.8,0.0759949914125,1,0,0,0,1
low_snr_blockage,2,5,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.105509,79.61,0.19449100000000025,0.0,0.045509,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.059896744418125,1,0,0,0,0
low_snr_blockage,2,5,0000313_06401_d_0000468_13,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,31.63245,4395.889213,-31.332449999999998,2.237189,0.045509,0.272,0.04,28.827751,semantic_quality,31.332449999999998,8237223.999999999,1420211034482758.5,0.059896744418125,1,0,0,0,1
low_snr_blockage,2,5,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,113.105366,4648.921685,-112.805366,81.186995,0.045509,2.255111,0.38,28.827751,semantic_quality,112.805366,298926607.99999994,5.1539070344827576e+16,0.059896744418125,0,0,0,0,2
low_snr_blockage,2,5,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.059896744418125,1,0,0,0,0
low_snr_blockage,2,5,0000313_06401_d_0000468_13,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,31.63245,4395.889213,-31.332449999999998,2.237189,0.045509,0.272,0.04,28.827751,semantic_quality,31.332449999999998,8237223.999999999,1420211034482758.5,0.059896744418125,1,0,0,0,1
low_snr_blockage,2,6,0000289_05401_d_0000838_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.78,0.0,0.098226,79.61,0.401774,0.0,0.038226,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.049432883871781255,1,0,0,0,0
low_snr_blockage,2,6,0000289_05401_d_0000838_5,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,15.682984,2208.239782,-15.182984,0.753777,0.038226,0.272,0.04,14.368982,mobility,15.182984,8218888.0,478484299149126.75,0.049432883871781255,1,0,0,0,1
low_snr_blockage,2,6,0000289_05401_d_0000838_5,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,44.956795,2409.073148,-44.456795,27.504476,0.038226,2.255111,0.38,14.368982,tx_delay,44.456795,299898080.0,1.7459359785042544e+16,0.049432883871781255,0,0,0,0,2
low_snr_blockage,2,6,0000289_05401_d_0000838_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.049432883871781255,1,0,0,0,0
low_snr_blockage,2,6,0000289_05401_d_0000838_5,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,15.682984,2208.239782,-15.182984,0.753777,0.038226,0.272,0.04,14.368982,mobility,15.182984,8218888.0,478484299149126.75,0.049432883871781255,1,0,0,0,1
low_snr_blockage,2,7,0000086_01443_d_0000004_17,cache,0,1,0,1,1,0,1,0.0,0.0,0.78,0.0,0.093492,79.61,1.406508,0.0,0.033492,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.04263137451665781,1,0,0,0,0
low_snr_blockage,2,7,0000086_01443_d_0000004_17,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,36.950231,4499.453759,-35.450231,6.912962,0.033492,0.272,0.04,29.481778,mobility,35.450231,8218888.0,4389710106820049.0,0.04263137451665781,1,0,0,0,1
low_snr_blockage,2,7,0000086_01443_d_0000004_17,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,284.806675,4918.869758,-283.306675,252.246295,0.033492,2.255111,0.38,29.481778,tx_delay,283.306675,299898080.0,1.6017563845521773e+17,0.04263137451665781,0,0,0,0,2
low_snr_blockage,2,7,0000086_01443_d_0000004_17,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.04263137451665781,1,0,0,0,0
low_snr_blockage,2,7,0000086_01443_d_0000004_17,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,36.950231,4499.453759,-35.450231,6.912962,0.033492,0.272,0.04,29.481778,mobility,35.450231,8218888.0,4389710106820049.0,0.04263137451665781,1,0,0,0,1
low_snr_blockage,2,8,0000086_01443_d_0000004_17,cache,0,1,0,1,1,0,1,0.0,0.0,0.78,0.0,0.090415,79.61,0.409585,0.0,0.030415,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.038210393435827585,1,0,0,0,0
low_snr_blockage,2,8,0000086_01443_d_0000004_17,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,37.482244,4499.988849,-36.982244,7.448052,0.030415,0.272,0.04,29.481778,mobility,36.982244,8218888.0,4727678938053097.0,0.038210393435827585,1,0,0,0,1
low_snr_blockage,2,8,0000086_01443_d_0000004_17,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,304.328423,4938.394583,-303.828423,271.771119,0.030415,2.255111,0.38,29.481778,tx_delay,303.828423,299898080.0,1.7250774513274336e+17,0.038210393435827585,0,0,0,0,2
low_snr_blockage,2,8,0000086_01443_d_0000004_17,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.038210393435827585,1,0,0,0,0
low_snr_blockage,2,8,0000086_01443_d_0000004_17,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,37.482244,4499.988849,-36.982244,7.448052,0.030415,0.272,0.04,29.481778,mobility,36.982244,8218888.0,4727678938053097.0,0.038210393435827585,1,0,0,0,1
edge_overload,0,0,0000360_06273_d_0000745_3,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.874272,79.61,6.875728,0.0,0.774272,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.7002375000000001,1,0,0,0,0
edge_overload,0,0,0000360_06273_d_0000745_3,token,0,1,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,5.691711,912.826172,2.0582890000000003,0.00063,0.774272,0.272,0.08,4.354809,semantic_quality,0.0,0.004494544952958324,1000000.0,0.7002375000000001,1,0,0,0,1
edge_overload,0,0,0000360_06273_d_0000745_3,image,0,0,0,1,1,0,0,0.5101,1.0,0.12990000000000002,161.893799,8.432428,1086.996443,-0.6824279999999998,0.088235,0.774272,2.255111,0.55,4.354809,semantic_quality,0.6824279999999998,1295150392.0,86167388426023.05,0.7002375000000001,0,0,0,0,2
edge_overload,0,0,0000360_06273_d_0000745_3,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.7002375000000001,1,0,0,0,0
edge_overload,0,0,0000360_06273_d_0000745_3,cache_update,0,1,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,5.691711,912.826172,2.0582890000000003,0.00063,0.774272,0.272,0.08,4.354809,semantic_quality,0.0,0.004494544952958324,1000000.0,0.7002375000000001,1,0,0,0,1
edge_overload,0,1,0000360_06273_d_0000745_3,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.715277,79.61,6.034723,0.0,0.615277,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.551404375,1,0,0,0,0
edge_overload,0,1,0000360_06273_d_0000745_3,token,0,1,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,4.532669,711.226125,2.2173309999999997,0.000583,0.615277,0.272,0.08,3.354809,semantic_quality,0.0,0.004172345726660277,1000000.0,0.551404375,1,0,0,0,1
edge_overload,0,1,0000360_06273_d_0000745_3,image,0,0,0,1,1,0,0,0.5101,1.0,0.12990000000000002,161.893799,7.266859,885.38987,-0.5168590000000002,0.081662,0.615277,2.255111,0.55,3.354809,semantic_quality,0.5168590000000002,1295150392.0,79748174779326.4,0.551404375,0,0,0,0,2
edge_overload,0,1,0000360_06273_d_0000745_3,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.551404375,1,0,0,0,0
edge_overload,0,1,0000360_06273_d_0000745_3,cache_update,0,1,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,4.532669,711.226125,2.2173309999999997,0.000583,0.615277,0.272,0.08,3.354809,semantic_quality,0.0,0.004172345726660277,1000000.0,0.551404375,1,0,0,0,1
edge_overload,0,2,0000360_06273_d_0000745_3,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.61193,79.61,5.13807,0.0,0.51193,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.45466284375,1,0,0,0,0
edge_overload,0,2,0000360_06273_d_0000745_3,token,0,1,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,3.42929,509.626093,2.32071,0.000551,0.51193,0.272,0.08,2.354809,semantic_quality,0.0,0.003986584877788408,1000000.0,0.45466284375,1,0,0,0,1
edge_overload,0,2,0000360_06273_d_0000745_3,image,0,0,0,1,1,0,0,0.5101,1.0,0.12990000000000002,161.893799,6.158999,683.785357,-0.40899899999999967,0.077149,0.51193,2.255111,0.55,2.354809,semantic_quality,0.40899899999999967,1295150392.0,75340629065994.62,0.45466284375,0,0,0,0,2
edge_overload,0,2,0000360_06273_d_0000745_3,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.45466284375,1,0,0,0,0
edge_overload,0,2,0000360_06273_d_0000745_3,cache_update,0,1,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,3.42929,509.626093,2.32071,0.000551,0.51193,0.272,0.08,2.354809,semantic_quality,0.0,0.003986584877788408,1000000.0,0.45466284375,1,0,0,0,1
edge_overload,0,3,0000360_06273_d_0000745_3,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.544754,79.61,4.205246,0.0,0.444754,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.3917808484375,1,0,0,0,0
edge_overload,0,3,0000360_06273_d_0000745_3,token,0,1,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,2.362092,308.02607,2.387908,0.000529,0.444754,0.272,0.08,1.354809,semantic_quality,0.0,0.003874460159510174,1000000.0,0.3917808484375,1,0,0,0,1
edge_overload,0,3,0000360_06273_d_0000745_3,image,0,0,0,1,1,0,0,0.5101,1.0,0.12990000000000002,161.893799,5.088649,482.182182,-0.3386490000000002,0.073974,0.444754,2.255111,0.55,1.354809,semantic_quality,0.3386490000000002,1295150392.0,72240114544457.66,0.3917808484375,0,0,0,0,2
edge_overload,0,3,0000360_06273_d_0000745_3,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.3917808484375,1,0,0,0,0
edge_overload,0,3,0000360_06273_d_0000745_3,cache_update,0,1,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,2.362092,308.02607,2.387908,0.000529,0.444754,0.272,0.08,1.354809,semantic_quality,0.0,0.003874460159510174,1000000.0,0.3917808484375,1,0,0,0,1
edge_overload,0,4,0000360_06273_d_0000745_3,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.50109,79.61,3.24891,0.0,0.40109,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.350907551484375,1,0,0,0,0
edge_overload,0,4,0000360_06273_d_0000745_3,token,0,1,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,1.318414,106.426055,2.4315860000000002,0.000514,0.40109,0.272,0.08,0.354809,semantic_quality,0.0,0.0038049027589326097,1000000.0,0.350907551484375,1,0,0,0,1
edge_overload,0,4,0000360_06273_d_0000745_3,image,0,0,0,1,1,0,0,0.5101,1.0,0.12990000000000002,161.893799,4.042976,280.580174,-0.29297600000000035,0.071966,0.40109,2.255111,0.55,0.354809,semantic_quality,0.29297600000000035,1295150392.0,70278866283366.65,0.350907551484375,0,0,0,0,2
edge_overload,0,4,0000360_06273_d_0000745_3,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.350907551484375,1,0,0,0,0
edge_overload,0,4,0000360_06273_d_0000745_3,cache_update,0,1,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,1.318414,106.426055,2.4315860000000002,0.000514,0.40109,0.272,0.08,0.354809,semantic_quality,0.0,0.0038049027589326097,1000000.0,0.350907551484375,1,0,0,0,1
edge_overload,0,5,0000356_02353_d_0000641_21,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.472709,79.61,4.177291,0.0,0.372709,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.3243399084648438,1,0,0,0,0
edge_overload,0,5,0000356_02353_d_0000641_21,token,0,0,0,1,1,0,1,0.300636,0.75,0.339364,1.156738,5.79511,1014.610004,-1.1451099999999999,0.000712,0.372709,0.272,0.08,4.859689,semantic_quality,1.1451099999999999,9253904.0,695376166414.696,0.3243399084648438,1,0,0,0,1
edge_overload,0,5,0000356_02353_d_0000641_21,image,0,0,0,1,1,0,0,0.0,0.0,0.64,161.893799,8.547167,1188.791617,-3.8971669999999996,0.099659,0.372709,2.255111,0.55,4.859689,semantic_quality,3.8971669999999996,1295150392.0,97322893615435.27,0.3243399084648438,0,0,0,0,2
edge_overload,0,5,0000356_02353_d_0000641_21,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.3243399084648438,1,0,0,0,0
edge_overload,0,5,0000356_02353_d_0000641_21,cache_update,0,0,0,1,1,0,1,0.300636,0.75,0.339364,1.156738,5.79511,1014.610004,-1.1451099999999999,0.000712,0.372709,0.272,0.08,4.859689,semantic_quality,1.1451099999999999,9253904.0,695376166414.696,0.3243399084648438,1,0,0,0,1
edge_overload,0,6,0000356_02353_d_0000641_21,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.354791,79.61,3.2952090000000003,0.0,0.254791,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.22132094050214846,1,0,0,0,0
edge_overload,0,6,0000356_02353_d_0000641_21,token,0,0,0,1,1,0,1,0.300636,0.75,0.339364,1.156738,5.677198,1014.61001,-2.0271979999999994,0.000718,0.254791,0.272,0.08,4.859689,semantic_quality,2.0271979999999994,9253904.0,701473632951.7437,0.22132094050214846,1,0,0,0,1
edge_overload,0,6,0000356_02353_d_0000641_21,image,0,0,0,1,1,0,0,0.0,0.0,0.64,161.893799,8.430123,1188.792491,-4.780123,0.100533,0.254791,2.255111,0.55,4.859689,semantic_quality,4.780123,1295150392.0,98176277892564.58,0.22132094050214846,0,0,0,0,2
edge_overload,0,6,0000356_02353_d_0000641_21,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,3.6500000000000004,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.22132094050214846,1,0,0,0,0
edge_overload,0,6,0000356_02353_d_0000641_21,cache_update,0,0,0,1,1,0,1,0.300636,0.75,0.339364,1.156738,5.677198,1014.61001,-2.0271979999999994,0.000718,0.254791,0.272,0.08,4.859689,semantic_quality,2.0271979999999994,9253904.0,701473632951.7437,0.22132094050214846,1,0,0,0,1
edge_overload,0,7,0000356_02353_d_0000641_21,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.278144,79.61,2.371856,0.0,0.178144,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.1543586113263965,1,0,0,0,0
edge_overload,0,7,0000356_02353_d_0000641_21,token,0,0,0,1,1,0,1,0.300636,0.75,0.339364,1.156738,5.600549,1014.610008,-2.9505489999999996,0.000717,0.178144,0.272,0.08,4.859689,semantic_quality,2.9505489999999996,9253904.0,699757509654.092,0.1543586113263965,1,0,0,0,1
edge_overload,0,7,0000356_02353_d_0000641_21,image,0,0,0,1,1,0,0,0.0,0.0,0.64,161.893799,8.353231,1188.792245,-5.703230999999999,0.100287,0.178144,2.255111,0.55,4.859689,semantic_quality,5.703230999999999,1295150392.0,97936094099683.89,0.1543586113263965,0,0,0,0,2
edge_overload,0,7,0000356_02353_d_0000641_21,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,2.6500000000000004,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.1543586113263965,1,0,0,0,0
edge_overload,0,7,0000356_02353_d_0000641_21,cache_update,0,0,0,1,1,0,1,0.300636,0.75,0.339364,1.156738,5.600549,1014.610008,-2.9505489999999996,0.000717,0.178144,0.272,0.08,4.859689,semantic_quality,2.9505489999999996,9253904.0,699757509654.092,0.1543586113263965,1,0,0,0,1
edge_overload,0,8,0000356_02353_d_0000641_21,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.228324,79.61,1.4216760000000004,0.0,0.128324,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.11083309736215773,1,0,0,0,0
edge_overload,0,8,0000356_02353_d_0000641_21,token,0,0,0,1,1,0,1,0.300636,0.75,0.339364,1.156738,5.550733,1014.610013,-3.900733,0.000721,0.128324,0.272,0.08,4.859689,semantic_quality,3.900733,9253904.0,703970919476.6522,0.11083309736215773,1,0,0,0,1
edge_overload,0,8,0000356_02353_d_0000641_21,image,0,0,0,1,1,0,0,0.0,0.0,0.64,161.893799,8.304014,1188.792849,-6.654014,0.10089,0.128324,2.255111,0.55,4.859689,semantic_quality,6.654014,1295150392.0,98525791094956.95,0.11083309736215773,0,0,0,0,2
edge_overload,0,8,0000356_02353_d_0000641_21,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,1.6500000000000004,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.11083309736215773,1,0,0,0,0
edge_overload,0,8,0000356_02353_d_0000641_21,cache_update,0,0,0,1,1,0,1,0.300636,0.75,0.339364,1.156738,5.550733,1014.610013,-3.900733,0.000721,0.128324,0.272,0.08,4.859689,semantic_quality,3.900733,9253904.0,703970919476.6522,0.11083309736215773,1,0,0,0,1
edge_overload,0,9,0000356_02353_d_0000641_21,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.19594,79.61,0.45406000000000035,0.0,0.09594,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.08254151328540252,1,0,0,0,0
edge_overload,0,9,0000356_02353_d_0000641_21,token,0,0,0,1,1,0,1,0.300636,0.75,0.339364,1.156738,5.518348,1014.61001,-4.868347999999999,0.000718,0.09594,0.272,0.08,4.859689,semantic_quality,4.868347999999999,9253904.0,701420356848.8451,0.08254151328540252,1,0,0,0,1
edge_overload,0,9,0000356_02353_d_0000641_21,image,0,0,0,1,1,0,0,0.0,0.0,0.64,161.893799,8.271265,1188.792483,-7.621264999999999,0.100525,0.09594,2.255111,0.55,4.859689,semantic_quality,7.621264999999999,1295150392.0,98168821518956.92,0.08254151328540252,0,0,0,0,2
edge_overload,0,9,0000356_02353_d_0000641_21,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,0.6500000000000004,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.08254151328540252,1,0,0,0,0
edge_overload,0,9,0000356_02353_d_0000641_21,cache_update,0,0,0,1,1,0,1,0.300636,0.75,0.339364,1.156738,5.518348,1014.61001,-4.868347999999999,0.000718,0.09594,0.272,0.08,4.859689,semantic_quality,4.868347999999999,9253904.0,701420356848.8451,0.08254151328540252,1,0,0,0,1
edge_overload,0,10,0000280_01401_d_0000619_15,cache,0,1,0,1,1,0,1,0.0,0.0,0.64,0.0,0.174891,79.61,0.575109,0.0,0.074891,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.06415198363551164,1,0,0,0,0
edge_overload,0,10,0000280_01401_d_0000619_15,token,0,0,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,1.139867,136.174182,-0.38986699999999996,0.000607,0.074891,0.272,0.08,0.502369,semantic_quality,0.38986699999999996,9253904.0,592641435531.5474,0.06415198363551164,1,0,0,0,1
edge_overload,0,10,0000280_01401_d_0000619_15,image,0,0,0,1,1,0,0,0.5101,1.0,0.12990000000000002,161.893799,3.877306,310.341177,-3.127306,0.084935,0.074891,2.255111,0.55,0.502369,semantic_quality,3.127306,1295150392.0,82944429458542.72,0.06415198363551164,0,0,0,0,2
edge_overload,0,10,0000280_01401_d_0000619_15,defer,0,0,1,1,1,0,1,0.0,0.0,0.64,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.06415198363551164,1,0,0,0,0
edge_overload,0,10,0000280_01401_d_0000619_15,cache_update,0,0,0,1,1,0,1,0.5101,1.0,0.12990000000000002,1.156738,1.139867,136.174182,-0.38986699999999996,0.000607,0.074891,0.272,0.08,0.502369,semantic_quality,0.38986699999999996,9253904.0,592641435531.5474,0.06415198363551164,1,0,0,0,1
edge_overload,0,11,0000289_05801_d_0000840_17,cache,0,1,0,1,1,0,1,0.0,0.0,0.62,0.0,0.161209,79.61,0.5887910000000001,0.0,0.061209,0.02,0.08,0.0,semantic_quality,0.0,0.0,50000.0,0.05219878936308257,1,0,0,0,0
edge_overload,0,11,0000289_05801_d_0000840_17,token,0,0,1,1,1,0,1,0.743786,0.9,0.0,0.79515,5.762339,1003.493472,-5.012339,0.001058,0.061209,0.816,0.08,4.594072,mobility,5.012339,6361200.0,464748374539.9055,0.05219878936308257,1,0,0,0,1
edge_overload,0,11,0000289_05801_d_0000840_17,image,0,0,0,1,1,0,0,0.555517,0.733333,0.06448299999999996,154.00179,8.607356,1185.493018,-7.857355999999999,0.092646,0.061209,2.899429,0.55,4.594072,semantic_quality,7.857355999999999,1232014320.0,90474850854088.81,0.05219878936308257,0,0,0,0,2
edge_overload,0,11,0000289_05801_d_0000840_17,defer,0,0,1,1,1,0,1,0.0,0.0,0.62,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.05219878936308257,1,0,0,0,0
edge_overload,0,11,0000289_05801_d_0000840_17,cache_update,0,0,1,1,1,0,1,0.743786,0.9,0.0,0.79515,5.762339,1003.493472,-5.012339,0.001058,0.061209,0.816,0.08,4.594072,mobility,5.012339,6361200.0,464748374539.9055,0.05219878936308257,1,0,0,0,1
