seed,task_id,service_level,risk_level,deadline_s,epsilon_k,sensed_snr_db,sinr_db,snr_bin,rate_mbps,distance_3d_m,path_loss_db,los_probability,payload_kb,tx_delay_s,arrival_delay_s,sense_delay_s,queue_delay_s,infer_delay_s,load_delay_s,utm_delay_s,delay_s,deadline_violation,semantic_accuracy_lcb,semantic_quality_gap,bandwidth_hz,power_w,cpu_share,gpu_share
19,0000280_03401_d_0000629_10,0,normal,3.3000000000000003,0.82,-16.944094,-20.996046,-5dB,0.000371,333.971533,158.825261,0.062986,0.0,0.0,0.0,0.0,0.158502,0.02,0.04,0.0,0.218502,0.0,0.390805,0.429195,32500.0,0.1,0.05,0.01
19,0000280_03401_d_0000629_10,1,normal,3.3000000000000003,0.82,-19.496819,-20.183672,-5dB,0.004026,333.971533,158.825261,0.062986,0.709613,1.443949,18.420415,0.16,0.158502,0.816,0.04,0.05,21.088865,1.0,0.804598,0.015402,292500.0,0.5,0.25,0.05
19,0000280_03401_d_0000629_10,2,normal,3.3000000000000003,0.82,-19.954394,-20.276978,-5dB,0.008757,333.971533,158.825261,0.062986,33.289961,31.141712,18.420415,0.36,0.158502,2.899429,0.38,0.05,53.410057,1.0,0.804598,0.015402,650000.0,1.0,0.55,0.35
19,0000330_01201_d_0000806_11,0,normal,5.5,0.65,-4.705548,-8.757499,-5dB,0.00586,215.158556,146.586714,0.110451,0.0,0.0,0.0,0.0,0.158502,0.02,0.04,0.0,0.218502,0.0,0.566667,0.083333,32500.0,0.1,0.05,0.01
19,0000330_01201_d_0000806_11,1,normal,5.5,0.65,-7.258273,-7.945125,-5dB,0.062815,215.158556,146.586714,0.110451,0.725847,0.094661,11.744871,0.16,0.158502,0.816,0.04,0.05,13.064033,1.0,0.666667,0.0,292500.0,0.5,0.25,0.05
19,0000330_01201_d_0000806_11,2,normal,5.5,0.65,-7.715848,-8.038431,-5dB,0.136828,215.158556,146.586714,0.110451,31.097949,1.861857,11.744871,0.36,0.158502,2.899429,0.38,0.05,17.454658,1.0,0.7,0.0,650000.0,1.0,0.55,0.35
19,0000291_01801_d_0000877_12,0,normal,3.3000000000000003,0.82,-23.192764,-27.244715,-5dB,8.8e-05,528.551563,165.073931,0.042862,0.0,0.0,0.0,0.0,0.158502,0.02,0.04,0.0,0.218502,0.0,0.758621,0.061379,32500.0,0.1,0.05,0.01
19,0000291_01801_d_0000877_12,1,normal,3.3000000000000003,0.82,-25.745489,-26.432341,-5dB,0.000958,528.551563,165.073931,0.042862,0.709613,6.06511,29.279768,0.16,0.158502,0.816,0.04,0.05,36.56938,1.0,0.804598,0.015402,292500.0,0.5,0.25,0.05
19,0000291_01801_d_0000877_12,2,normal,3.3000000000000003,0.82,-26.203064,-26.525647,-5dB,0.002085,528.551563,165.073931,0.042862,33.289961,130.816613,29.279768,0.36,0.158502,2.899429,0.38,0.05,163.944311,1.0,0.804598,0.015402,650000.0,1.0,0.55,0.35
19,0000287_01001_d_0000764_13,0,critical,3.3000000000000003,0.82,-18.306522,-22.358474,-5dB,0.000272,426.578562,160.187689,0.050234,0.0,0.0,0.0,0.0,0.158502,0.02,0.04,0.0,0.218502,0.0,0.530249,0.289751,32500.0,0.1,0.05,0.01
19,0000287_01001_d_0000764_13,1,critical,3.3000000000000003,0.82,-21.316822,-21.639406,-5dB,0.006407,426.578562,160.187689,0.050234,1.027361,1.313561,23.594391,0.16,0.158502,0.272,0.04,0.05,25.588454,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
19,0000287_01001_d_0000764_13,2,critical,3.3000000000000003,0.82,-21.316822,-21.639406,-5dB,0.006407,426.578562,160.187689,0.050234,37.48726,47.930372,23.594391,0.36,0.158502,2.255111,0.38,0.05,74.728376,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
19,0000213_05340_d_0000246_14,0,normal,5.5,0.65,-18.155985,-22.207937,-5dB,0.000281,505.931205,160.037152,0.044156,0.0,0.0,0.0,0.0,0.158502,0.02,0.04,0.0,0.218502,0.0,0.432432,0.217568,32500.0,0.1,0.05,0.01
19,0000213_05340_d_0000246_14,1,normal,5.5,0.65,-20.708711,-21.395563,-5dB,0.003049,505.931205,160.037152,0.044156,0.727275,1.953955,28.019305,0.16,0.158502,0.816,0.04,0.05,31.197762,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
19,0000213_05340_d_0000246_14,2,normal,5.5,0.65,-21.166285,-21.488869,-5dB,0.006632,505.931205,160.037152,0.044156,33.008182,40.770611,28.019305,0.36,0.158502,2.899429,0.38,0.05,72.637846,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
19,0000291_01401_d_0000875_15,0,normal,3.3000000000000003,0.82,-10.784194,-14.836145,-5dB,0.001515,221.415519,152.66536,0.105729,0.0,0.0,0.0,0.0,0.158502,0.02,0.04,0.0,0.218502,0.0,0.566667,0.253333,32500.0,0.1,0.05,0.01
19,0000291_01401_d_0000875_15,1,normal,3.3000000000000003,0.82,-13.336919,-14.023771,-5dB,0.016386,221.415519,152.66536,0.105729,0.725847,0.362886,12.098468,0.16,0.158502,0.816,0.04,0.05,13.685856,1.0,0.666667,0.153333,292500.0,0.5,0.25,0.05
19,0000291_01401_d_0000875_15,2,normal,3.3000000000000003,0.82,-13.794494,-14.117077,-5dB,0.035653,221.415519,152.66536,0.105729,31.097949,7.145351,12.098468,0.36,0.158502,2.899429,0.38,0.05,23.09175,1.0,0.7,0.12,650000.0,1.0,0.55,0.35
19,0000289_06001_d_0000841_16,0,normal,5.5,0.65,-12.514904,-16.566855,-5dB,0.001022,258.973323,154.39607,0.084806,0.0,0.0,0.0,0.0,0.158502,0.02,0.04,0.0,0.218502,0.0,0.567568,0.082432,32500.0,0.1,0.05,0.01
19,0000289_06001_d_0000841_16,1,normal,5.5,0.65,-15.067629,-15.754481,-5dB,0.01107,258.973323,154.39607,0.084806,0.727275,0.538202,14.214753,0.16,0.158502,0.816,0.04,0.05,15.977457,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
19,0000289_06001_d_0000841_16,2,normal,5.5,0.65,-15.525204,-15.847787,-5dB,0.024084,258.973323,154.39607,0.084806,33.008182,11.227709,14.214753,0.36,0.158502,2.899429,0.38,0.05,29.290392,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
19,0000026_03500_d_0000031_17,0,critical,5.5,0.78,-23.34435,-27.396302,-5dB,8.5e-05,606.340366,165.225517,0.039347,0.0,0.0,0.0,0.0,0.158502,0.02,0.04,0.0,0.218502,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
19,0000026_03500_d_0000031_17,1,critical,5.5,0.78,-26.35465,-26.677234,-5dB,0.002013,606.340366,165.225517,0.039347,1.027361,4.180372,33.612196,0.16,0.158502,0.272,0.04,0.05,38.47307,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
19,0000026_03500_d_0000031_17,2,critical,5.5,0.78,-26.35465,-26.677234,-5dB,0.002013,606.340366,165.225517,0.039347,37.48726,152.537067,33.612196,0.36,0.158502,2.255111,0.38,0.05,189.352877,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
19,0000276_00001_d_0000507_18,0,normal,5.5,0.65,-29.857245,-33.909196,-5dB,1.9e-05,553.982749,171.738411,0.04157,0.0,0.0,0.0,0.0,0.158502,0.02,0.04,0.0,0.218502,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
19,0000276_00001_d_0000507_18,1,normal,5.5,0.65,-32.40997,-33.096822,-5dB,0.000207,553.982749,171.738411,0.04157,0.709613,28.112528,30.696487,0.16,0.158502,0.816,0.04,0.05,60.033517,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
19,0000276_00001_d_0000507_18,2,normal,5.5,0.65,-32.867545,-33.190128,-5dB,0.00045,553.982749,171.738411,0.04157,33.289961,606.362467,30.696487,0.36,0.158502,2.899429,0.38,0.05,640.906885,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
19,0000155_00801_d_0000001_19,0,normal,5.5,0.65,-25.025218,-29.07717,-5dB,5.8e-05,492.34292,166.906385,0.045011,0.0,0.0,0.0,0.0,0.158502,0.02,0.04,0.0,0.218502,0.0,0.566667,0.083333,32500.0,0.1,0.05,0.01
19,0000155_00801_d_0000001_19,1,normal,5.5,0.65,-27.577943,-28.264796,-5dB,0.000629,492.34292,166.906385,0.045011,0.725847,9.456656,27.261964,0.16,0.158502,0.816,0.04,0.05,37.943121,1.0,0.666667,0.0,292500.0,0.5,0.25,0.05
19,0000155_00801_d_0000001_19,2,normal,5.5,0.65,-28.035518,-28.358102,-5dB,0.001368,492.34292,166.906385,0.045011,31.097949,186.277624,27.261964,0.36,0.158502,2.899429,0.38,0.05,217.387518,1.0,0.7,0.0,650000.0,1.0,0.55,0.35
20,0000244_05400_d_0000012_0,0,normal,5.5,0.65,-9.756924,-13.808875,-5dB,0.001911,279.239941,151.63809,0.077081,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.567568,0.082432,32500.0,0.1,0.05,0.01
20,0000244_05400_d_0000012_0,1,normal,5.5,0.65,-12.309649,-12.996501,-5dB,0.020653,279.239941,151.63809,0.077081,0.727275,0.288476,15.353343,0.16,0.184576,0.816,0.04,0.05,16.892395,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
20,0000244_05400_d_0000012_0,2,normal,5.5,0.65,-12.767224,-13.089807,-5dB,0.044943,279.239941,151.63809,0.077081,33.008182,6.016625,15.353343,0.36,0.184576,2.899429,0.38,0.05,25.243972,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
20,0000280_03201_d_0000628_1,0,critical,5.5,0.78,-12.790017,-16.841968,-5dB,0.00096,321.34927,154.671183,0.0656,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
20,0000280_03201_d_0000628_1,1,critical,5.5,0.78,-15.800317,-16.1229,-5dB,0.022623,321.34927,154.671183,0.0656,1.027361,0.372018,17.713892,0.16,0.184576,0.272,0.04,0.05,18.792486,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
20,0000280_03201_d_0000628_1,2,critical,5.5,0.78,-15.800317,-16.1229,-5dB,0.022623,321.34927,154.671183,0.0656,37.48726,13.574532,17.713892,0.36,0.184576,2.255111,0.38,0.05,34.518111,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
20,0000213_02500_d_0000240_2,0,normal,5.5,0.65,-20.456722,-24.508673,-5dB,0.000166,514.129633,162.337888,0.04367,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.432432,0.217568,32500.0,0.1,0.05,0.01
20,0000213_02500_d_0000240_2,1,normal,5.5,0.65,-23.009447,-23.696299,-5dB,0.001798,514.129633,162.337888,0.04367,0.727275,3.313933,28.47618,0.16,0.184576,0.816,0.04,0.05,33.04069,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
20,0000213_02500_d_0000240_2,2,normal,5.5,0.65,-23.467021,-23.789605,-5dB,0.00391,514.129633,162.337888,0.04367,33.008182,69.149643,28.47618,0.36,0.184576,2.899429,0.38,0.05,101.499828,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
20,0000291_01801_d_0000877_3,0,normal,5.5,0.65,-20.46599,-24.517941,-5dB,0.000165,511.854564,162.347156,0.043803,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.566667,0.083333,32500.0,0.1,0.05,0.01
20,0000291_01801_d_0000877_3,1,normal,5.5,0.65,-23.018715,-23.705567,-5dB,0.001794,511.854564,162.347156,0.043803,0.725847,3.314474,28.349401,0.16,0.184576,0.816,0.04,0.05,32.914451,1.0,0.666667,0.0,292500.0,0.5,0.25,0.05
20,0000291_01801_d_0000877_3,2,normal,5.5,0.65,-23.476289,-23.798873,-5dB,0.003902,511.854564,162.347156,0.043803,31.097949,65.286738,28.349401,0.36,0.184576,2.899429,0.38,0.05,97.510144,1.0,0.7,0.0,650000.0,1.0,0.55,0.35
20,0000263_02401_d_0000179_4,0,normal,5.5,0.65,-23.616203,-27.668155,-5dB,8e-05,468.941319,165.49737,0.046642,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.758621,0.0,32500.0,0.1,0.05,0.01
20,0000263_02401_d_0000179_4,1,normal,5.5,0.65,-26.168928,-26.855781,-5dB,0.00087,468.941319,165.49737,0.046642,0.709613,6.685545,25.957346,0.16,0.184576,0.816,0.04,0.05,33.893468,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
20,0000263_02401_d_0000179_4,2,normal,5.5,0.65,-26.626503,-26.949087,-5dB,0.001891,468.941319,165.49737,0.046642,33.289961,144.198918,25.957346,0.36,0.184576,2.899429,0.38,0.05,174.030269,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
20,0000055_00714_d_0000110_5,0,critical,3.3000000000000003,0.82,-20.916523,-24.968474,-5dB,0.000149,301.128833,162.797689,0.070498,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.530249,0.289751,32500.0,0.1,0.05,0.01
20,0000055_00714_d_0000110_5,1,critical,3.3000000000000003,0.82,-23.926823,-24.249406,-5dB,0.003518,301.128833,162.797689,0.070498,1.027361,2.392108,16.58113,0.16,0.184576,0.272,0.04,0.05,19.679814,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
20,0000055_00714_d_0000110_5,2,critical,3.3000000000000003,0.82,-23.926823,-24.249406,-5dB,0.003518,301.128833,162.797689,0.070498,37.48726,87.285337,16.58113,0.36,0.184576,2.255111,0.38,0.05,107.096154,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
20,0000330_01201_d_0000806_6,0,normal,3.3000000000000003,0.82,-16.296838,-20.348789,-5dB,0.000431,246.926081,158.178004,0.090397,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.432432,0.387568,32500.0,0.1,0.05,0.01
20,0000330_01201_d_0000806_6,1,normal,3.3000000000000003,0.82,-18.849563,-19.536415,-5dB,0.004669,246.926081,158.178004,0.090397,0.727275,1.275954,13.536928,0.16,0.184576,0.816,0.04,0.05,16.063458,1.0,0.432432,0.387568,292500.0,0.5,0.25,0.05
20,0000330_01201_d_0000806_6,2,normal,3.3000000000000003,0.82,-19.307138,-19.629721,-5dB,0.010157,246.926081,158.178004,0.090397,33.008182,26.622561,13.536928,0.36,0.184576,2.899429,0.38,0.05,44.033494,1.0,0.513514,0.306486,650000.0,1.0,0.55,0.35
20,0000330_00201_d_0000801_7,0,normal,3.3000000000000003,0.82,-21.0206,-25.072551,-5dB,0.000146,493.813097,162.901766,0.044916,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.671875,0.148125,32500.0,0.1,0.05,0.01
20,0000330_00201_d_0000801_7,1,normal,3.3000000000000003,0.82,-23.573325,-24.260177,-5dB,0.001579,493.813097,162.901766,0.044916,0.70485,3.656088,27.34391,0.16,0.184576,0.816,0.04,0.05,32.250574,1.0,0.78125,0.03875,292500.0,0.5,0.25,0.05
20,0000330_00201_d_0000801_7,2,normal,3.3000000000000003,0.82,-24.0309,-24.353483,-5dB,0.003435,493.813097,162.901766,0.044916,31.0457,74.036778,27.34391,0.36,0.184576,2.899429,0.38,0.05,105.254693,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
20,0000162_00001_d_0000001_8,0,normal,5.5,0.65,-20.979499,-25.03145,-5dB,0.000147,452.393147,162.860665,0.047935,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.758621,0.0,32500.0,0.1,0.05,0.01
20,0000162_00001_d_0000001_8,1,normal,5.5,0.65,-23.532224,-24.219076,-5dB,0.001594,452.393147,162.860665,0.047935,0.709613,3.646192,25.034517,0.16,0.184576,0.816,0.04,0.05,29.931285,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
20,0000162_00001_d_0000001_8,2,normal,5.5,0.65,-23.989799,-24.312382,-5dB,0.003468,452.393147,162.860665,0.047935,33.289961,78.642402,25.034517,0.36,0.184576,2.899429,0.38,0.05,107.550924,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
20,0000213_03478_d_0000242_9,0,critical,3.3000000000000003,0.82,-27.193927,-31.245879,-5dB,3.5e-05,429.856636,169.075094,0.049921,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.530249,0.289751,32500.0,0.1,0.05,0.01
20,0000213_03478_d_0000242_9,1,critical,3.3000000000000003,0.82,-30.204227,-30.526811,-5dB,0.00083,429.856636,169.075094,0.049921,1.027361,10.136747,23.777306,0.16,0.184576,0.272,0.04,0.05,34.620629,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
20,0000213_03478_d_0000242_9,2,critical,3.3000000000000003,0.82,-30.204227,-30.526811,-5dB,0.00083,429.856636,169.075094,0.049921,37.48726,369.878496,23.777306,0.36,0.184576,2.255111,0.38,0.05,396.885489,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
20,0000242_00843_d_0000004_10,0,normal,5.5,0.65,-9.761825,-13.813776,-5dB,0.001909,260.421214,151.642991,0.08419,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.432432,0.217568,32500.0,0.1,0.05,0.01
20,0000242_00843_d_0000004_10,1,normal,5.5,0.65,-12.31455,-13.001402,-5dB,0.02063,260.421214,151.642991,0.08419,0.727275,0.288794,14.296163,0.16,0.184576,0.816,0.04,0.05,15.835533,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
20,0000242_00843_d_0000004_10,2,normal,5.5,0.65,-12.772125,-13.094708,-5dB,0.044893,260.421214,151.642991,0.08419,33.008182,6.023258,14.296163,0.36,0.184576,2.899429,0.38,0.05,24.193425,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
20,0000291_00201_d_0000869_11,0,normal,5.5,0.65,-8.774749,-12.8267,-5dB,0.002384,208.508717,150.655915,0.116008,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.671875,0.0,32500.0,0.1,0.05,0.01
20,0000291_00201_d_0000869_11,1,normal,5.5,0.65,-11.327474,-12.014326,-5dB,0.025737,208.508717,150.655915,0.116008,0.70485,0.224352,11.368666,0.16,0.184576,0.816,0.04,0.05,12.843594,1.0,0.78125,0.0,292500.0,0.5,0.25,0.05
20,0000291_00201_d_0000869_11,2,normal,5.5,0.65,-11.785049,-12.107632,-5dB,0.056013,208.508717,150.655915,0.116008,31.0457,4.54048,11.368666,0.36,0.184576,2.899429,0.38,0.05,19.78315,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
20,0000356_02941_d_0000644_12,0,normal,3.3000000000000003,0.82,-22.221422,-26.273373,-5dB,0.00011,530.525009,164.102589,0.042756,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.567568,0.252432,32500.0,0.1,0.05,0.01
20,0000356_02941_d_0000644_12,1,normal,3.3000000000000003,0.82,-24.774147,-25.461,-5dB,0.001198,530.525009,164.102589,0.042756,0.727275,4.971703,29.389718,0.16,0.184576,0.816,0.04,0.05,35.611997,1.0,0.432432,0.387568,292500.0,0.5,0.25,0.05
20,0000356_02941_d_0000644_12,2,normal,3.3000000000000003,0.82,-25.231722,-25.554306,-5dB,0.002606,530.525009,164.102589,0.042756,33.008182,103.742786,29.389718,0.36,0.184576,2.899429,0.38,0.05,137.006509,1.0,0.513514,0.306486,650000.0,1.0,0.55,0.35
20,0000335_03725_d_0000062_13,0,critical,5.5,0.78,-26.077591,-30.129542,-5dB,4.5e-05,533.954643,167.958757,0.042574,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
20,0000335_03725_d_0000062_13,1,critical,5.5,0.78,-29.087891,-29.410474,-5dB,0.001073,533.954643,167.958757,0.042574,1.027361,7.840094,29.580793,0.16,0.184576,0.272,0.04,0.05,38.127464,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
20,0000335_03725_d_0000062_13,2,critical,5.5,0.78,-29.087891,-29.410474,-5dB,0.001073,533.954643,167.958757,0.042574,37.48726,286.076215,29.580793,0.36,0.184576,2.255111,0.38,0.05,318.886696,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
20,0000330_01201_d_0000806_14,0,normal,5.5,0.65,-19.448725,-23.500677,-5dB,0.000209,512.418936,161.329892,0.043769,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
20,0000330_01201_d_0000806_14,1,normal,5.5,0.65,-22.00145,-22.688303,-5dB,0.002266,512.418936,161.329892,0.043769,0.709613,2.565123,28.380852,0.16,0.184576,0.816,0.04,0.05,32.196551,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
20,0000330_01201_d_0000806_14,2,normal,5.5,0.65,-22.459025,-22.781609,-5dB,0.004929,512.418936,161.329892,0.043769,33.289961,55.324582,28.380852,0.36,0.184576,2.899429,0.38,0.05,87.579438,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
20,0000276_02201_d_0000518_15,0,normal,5.5,0.65,-19.107993,-23.159944,-5dB,0.000226,318.32632,160.989159,0.066272,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.671875,0.0,32500.0,0.1,0.05,0.01
20,0000276_02201_d_0000518_15,1,normal,5.5,0.65,-21.660718,-22.34757,-5dB,0.002451,318.32632,160.989159,0.066272,0.70485,2.35616,17.544621,0.16,0.184576,0.816,0.04,0.05,21.151357,1.0,0.78125,0.0,292500.0,0.5,0.25,0.05
20,0000276_02201_d_0000518_15,2,normal,5.5,0.65,-22.118293,-22.440876,-5dB,0.00533,318.32632,160.989159,0.066272,31.0457,47.711827,17.544621,0.36,0.184576,2.899429,0.38,0.05,69.130453,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
20,0000271_07401_d_0000409_16,0,normal,5.5,0.65,-18.248432,-22.300384,-5dB,0.000275,325.156513,160.129599,0.064779,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.758621,0.0,32500.0,0.1,0.05,0.01
20,0000271_07401_d_0000409_16,1,normal,5.5,0.65,-20.801158,-21.48801,-5dB,0.002985,325.156513,160.129599,0.064779,0.709613,1.947373,17.927043,0.16,0.184576,0.816,0.04,0.05,21.124993,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
20,0000271_07401_d_0000409_16,2,normal,5.5,0.65,-21.258732,-21.581316,-5dB,0.006493,325.156513,160.129599,0.064779,33.289961,42.000198,17.927043,0.36,0.184576,2.899429,0.38,0.05,63.801246,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
20,0000289_07201_d_0000847_17,0,critical,5.5,0.78,-16.679781,-20.731733,-5dB,0.000395,514.862863,158.560948,0.043627,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
20,0000289_07201_d_0000847_17,1,critical,5.5,0.78,-19.690081,-20.012665,-5dB,0.009304,514.862863,158.560948,0.043627,1.027361,0.904582,28.517039,0.16,0.184576,0.272,0.04,0.05,30.128197,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
20,0000289_07201_d_0000847_17,2,critical,5.5,0.78,-19.690081,-20.012665,-5dB,0.009304,514.862863,158.560948,0.043627,37.48726,33.00718,28.517039,0.36,0.184576,2.255111,0.38,0.05,64.753906,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
20,0000291_04001_d_0000888_18,0,normal,5.5,0.65,-22.021812,-26.073764,-5dB,0.000116,482.364525,163.902979,0.04568,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.432432,0.217568,32500.0,0.1,0.05,0.01
20,0000291_04001_d_0000888_18,1,normal,5.5,0.65,-24.574538,-25.26139,-5dB,0.001255,482.364525,163.902979,0.04568,0.727275,4.748683,26.705732,0.16,0.184576,0.816,0.04,0.05,32.704991,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
20,0000291_04001_d_0000888_18,2,normal,5.5,0.65,-25.032112,-25.354696,-5dB,0.002729,482.364525,163.902979,0.04568,33.008182,99.088964,26.705732,0.36,0.184576,2.899429,0.38,0.05,129.6687,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
20,0000291_02001_d_0000878_19,0,normal,3.3000000000000003,0.82,-23.73091,-27.782862,-5dB,7.8e-05,503.682387,165.612077,0.044294,0.0,0.0,0.0,0.0,0.184576,0.02,0.04,0.0,0.244576,0.0,0.671875,0.148125,32500.0,0.1,0.05,0.01
20,0000291_02001_d_0000878_19,1,normal,3.3000000000000003,0.82,-26.283636,-26.970488,-5dB,0.000847,503.682387,165.612077,0.044294,0.70485,6.818214,27.893976,0.16,0.184576,0.816,0.04,0.05,35.962766,1.0,0.78125,0.03875,292500.0,0.5,0.25,0.05
20,0000291_02001_d_0000878_19,2,normal,3.3000000000000003,0.82,-26.74121,-27.063794,-5dB,0.001842,503.682387,165.612077,0.044294,31.0457,138.07323,27.893976,0.36,0.184576,2.899429,0.38,0.05,169.841211,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
21,0000287_05001_d_0000782_0,0,normal,5.5,0.65,-14.367871,-18.419823,-5dB,0.00067,353.775461,156.249038,0.059431,0.0,0.0,0.0,0.0,0.084753,0.02,0.04,0.0,0.144753,0.0,0.567568,0.082432,32500.0,0.1,0.05,0.01
21,0000287_05001_d_0000782_0,1,normal,5.5,0.65,-16.920596,-17.607449,-5dB,0.007258,353.775461,156.249038,0.059431,0.727275,0.820868,19.528159,0.16,0.084753,0.816,0.04,0.05,21.499781,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
21,0000287_05001_d_0000782_0,2,normal,5.5,0.65,-17.378171,-17.700755,-5dB,0.015789,353.775461,156.249038,0.059431,33.008182,17.126174,19.528159,0.36,0.084753,2.899429,0.38,0.05,40.428514,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
21,0000356_03921_d_0000649_1,0,critical,3.3000000000000003,0.82,-6.180247,-10.232198,-5dB,0.004246,294.679952,148.061413,0.072281,0.0,0.0,0.0,0.0,0.084753,0.02,0.04,0.0,0.144753,0.0,0.530249,0.289751,32500.0,0.1,0.05,0.01
21,0000356_03921_d_0000649_1,1,critical,3.3000000000000003,0.82,-9.190547,-9.51313,-5dB,0.099436,294.679952,148.061413,0.072281,1.027361,0.084638,16.219584,0.16,0.084753,0.272,0.04,0.05,16.910976,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
21,0000356_03921_d_0000649_1,2,critical,3.3000000000000003,0.82,-9.190547,-9.51313,-5dB,0.099436,294.679952,148.061413,0.072281,37.48726,3.08836,16.219584,0.36,0.084753,2.255111,0.38,0.05,22.437808,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
21,0000276_03801_d_0000526_2,0,normal,5.5,0.65,-20.42192,-24.473871,-5dB,0.000167,548.544764,162.303087,0.041833,0.0,0.0,0.0,0.0,0.084753,0.02,0.04,0.0,0.144753,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
21,0000276_03801_d_0000526_2,1,normal,5.5,0.65,-22.974645,-23.661497,-5dB,0.001812,548.544764,162.303087,0.041833,0.709613,3.207701,30.393579,0.16,0.084753,0.816,0.04,0.05,34.752033,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
